sample_name,abdominal,caudal,img_name,crosses,plates,wells,split
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE3,13,16,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E3.tif,11-2_Male_x_72-1_Female,plate24,E3,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCD10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCD10,12,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D10.tif,11-2_Male_x_72-1_Female,plate24,D10,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH12,13,18,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H12.tif,11-2_Male_x_72-1_Female,plate24,H12,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA5,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A5.tif,11-2_Male_x_72-1_Female,plate25,A5,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCF7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCF7,13,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F7.tif,11-2_Male_x_72-1_Female,plate24,F7,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE8,14,16,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E8.tif,11-2_Male_x_72-1_Female,plate24,E8,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA4,12,18,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A4.tif,11-2_Male_x_72-1_Female,plate25,A4,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD12,13,18,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D12.tif,11-2_Male_x_72-1_Female,plate25,D12,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCF5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCF5,13,18,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F5.tif,11-2_Male_x_72-1_Female,plate24,F5,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH11,13,15,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H11.tif,11-2_Male_x_72-1_Female,plate24,H11,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCC10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCC10,13,18,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C10.tif,11-2_Male_x_72-1_Female,plate25,C10,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA10,14,16,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A10.tif,11-2_Male_x_72-1_Female,plate25,A10,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE5,13,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E5.tif,11-2_Male_x_72-1_Female,plate24,E5,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCG9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCG9,13,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G9.tif,11-2_Male_x_72-1_Female,plate24,G9,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA9,14,16,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A9.tif,11-2_Male_x_72-1_Female,plate25,A9,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB9,12,18,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B9.tif,11-2_Male_x_72-1_Female,plate25,B9,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD2,14,16,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D2.tif,11-2_Male_x_72-1_Female,plate25,D2,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD1,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D1.tif,11-2_Male_x_72-1_Female,plate25,D1,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCD8,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D8.tif,11-2_Male_x_72-1_Female,plate25,D8,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCC7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCC7,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C7.tif,11-2_Male_x_72-1_Female,plate25,C7,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCF11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCF11,13,16,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_F11.tif,11-2_Male_x_72-1_Female,plate24,F11,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB2,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B2.tif,11-2_Male_x_72-1_Female,plate25,B2,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCG4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCG4,14,16,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G4.tif,11-2_Male_x_72-1_Female,plate24,G4,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB4,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B4.tif,11-2_Male_x_72-1_Female,plate25,B4,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCB5,13,18,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_B5.tif,11-2_Male_x_72-1_Female,plate25,B5,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCC1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCC1,13,18,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_C1.tif,11-2_Male_x_72-1_Female,plate25,C1,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE7,14,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E7.tif,11-2_Male_x_72-1_Female,plate24,E7,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA11,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A11.tif,11-2_Male_x_72-1_Female,plate25,A11,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE10,14,16,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E10.tif,11-2_Male_x_72-1_Female,plate24,E10,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate25F2VCA12,13,17,PLATE 25 F2 VC_ Male 11-2 F15 x Female 72-1 F14_A12.tif,11-2_Male_x_72-1_Female,plate25,A12,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH10,13,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H10.tif,11-2_Male_x_72-1_Female,plate24,H10,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCG6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCG6,14,16,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_G6.tif,11-2_Male_x_72-1_Female,plate24,G6,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCD8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCD8,12,18,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_D8.tif,11-2_Male_x_72-1_Female,plate24,D8,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH2,13,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H2.tif,11-2_Male_x_72-1_Female,plate24,H2,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCH7,13,17,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_H7.tif,11-2_Male_x_72-1_Female,plate24,H7,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate24F2VCE11,14,16,PLATE 24 F2 VC_ Male 11-2 F15 x Female 72-1 F14_E11.tif,11-2_Male_x_72-1_Female,plate24,E11,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD6_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD6,13,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_D6.tif,14-2_Female_x_10-1_Male,plate16,D6,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCC4_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCC4,13,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C4.tif,14-2_Female_x_10-1_Male,plate16,C4,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCA12_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCA12,13,17,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_A12.tif,14-2_Female_x_10-1_Male,plate15,A12,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH5,13,18,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H5.tif,14-2_Female_x_10-1_Male,plate9,H5,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCA10_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCA10,13,17,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_A10.tif,14-2_Female_x_10-1_Male,plate15,A10,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD11_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD11,13,18,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_D11.tif,14-2_Female_x_10-1_Male,plate16,D11,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCB7_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCB7,13,18,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B7.tif,14-2_Female_x_10-1_Male,plate15,B7,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCE1_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCE1,13,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_E1.tif,14-2_Female_x_10-1_Male,plate16,E1,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCB3_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCB3,13,18,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B3.tif,14-2_Female_x_10-1_Male,plate15,B3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH11,12,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H11.tif,14-2_Female_x_10-1_Male,plate11,H11,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCA11_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCA11,13,17,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_A11.tif,14-2_Female_x_10-1_Male,plate15,A11,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD7_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD7,13,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_D7.tif,14-2_Female_x_10-1_Male,plate16,D7,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB6_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB6,13,16,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B6.tif,14-2_Female_x_10-1_Male,plate16,B6,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC10,12,16,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C10.tif,14-2_Female_x_10-1_Male,plate8,C10,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCD3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCD3,13,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_D3.tif,14-2_Female_x_10-1_Male,plate8,D3,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCF12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCF12,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_F12.tif,14-2_Female_x_10-1_Male,plate9,F12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH7,13,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H7.tif,14-2_Female_x_10-1_Male,plate11,H7,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCB10_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCB10,13,18,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B10.tif,14-2_Female_x_10-1_Male,plate15,B10,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC8,13,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C8.tif,14-2_Female_x_10-1_Male,plate8,C8,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB1_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB1,13,18,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B1.tif,14-2_Female_x_10-1_Male,plate16,B1,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCC5_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCC5,12,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C5.tif,14-2_Female_x_10-1_Male,plate16,C5,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCB11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCB11,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B11.tif,14-2_Female_x_10-1_Male,plate8,B11,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH9,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H9.tif,14-2_Female_x_10-1_Male,plate9,H9,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCC3_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCC3,13,17,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C3.tif,14-2_Female_x_10-1_Male,plate15,C3,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCH3,13,18,PLATE 11 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H3.tif,14-2_Female_x_10-1_Male,plate11,H3,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCA4_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCA4,12,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_A4.tif,14-2_Female_x_10-1_Male,plate16,A4,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB5_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB5,12,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B5.tif,14-2_Female_x_10-1_Male,plate16,B5,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCH10_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate15F2VCH10,13,18,PLATE 15 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H10.tif,14-2_Female_x_10-1_Male,plate15,H10,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCD2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCD2,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_D2.tif,14-2_Female_x_10-1_Male,plate8,D2,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC9,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C9.tif,14-2_Female_x_10-1_Male,plate8,C9,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG7,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_G7.tif,14-2_Female_x_10-1_Male,plate9,G7,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCA11_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCA11,13,18,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_A11.tif,14-2_Female_x_10-1_Male,plate16,A11,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG4,13,16,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_G4.tif,14-2_Female_x_10-1_Male,plate9,G4,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG8,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_G8.tif,14-2_Female_x_10-1_Male,plate9,G8,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH7,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H7.tif,14-2_Female_x_10-1_Male,plate9,H7,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCC11_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCC11,13,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C11.tif,14-2_Female_x_10-1_Male,plate16,C11,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB8_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCB8,13,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_B8.tif,14-2_Female_x_10-1_Male,plate16,B8,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD12_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD12,12,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_D12.tif,14-2_Female_x_10-1_Male,plate16,D12,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCH12,13,18,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_H12.tif,14-2_Female_x_10-1_Male,plate9,H12,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC12,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C12.tif,14-2_Female_x_10-1_Male,plate8,C12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCA3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCA3,13,18,PLATE 10 F2 VC_ Female 14-2 F14 x Male 10-1 F14_A3.tif,14-2_Female_x_10-1_Male,plate10,A3,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD5_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCD5,13,18,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_D5.tif,14-2_Female_x_10-1_Male,plate16,D5,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCC2,13,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 10-1 F14_C2.tif,14-2_Female_x_10-1_Male,plate8,C2,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCA6_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate16F2VCA6,13,17,PLATE 16 F2 VC_ Female 14-2 F14 x Male 10-1 F14_A6.tif,14-2_Female_x_10-1_Male,plate16,A6,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCG5,13,16,PLATE 9 F2 VC_ Female 14-2 F14 x Male 10-1 F14_G5.tif,14-2_Female_x_10-1_Male,plate9,G5,train
